,Area Served,Callsign,Frequency(MHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Technical Specification Number,Licence Number,Site id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Status,Deg,Min,Sec,Deg1,Min1,Sec1,Latitude in degrees,Longitude in degrees
1982,Richmond,4JJJ,101.3,Retransmission,V,30,OD,30.0,1133960,1932272,150174,Council Site Concrete Water Tower  Goldring St RICHMOND,0,0,0,20 44 5S,143 8 45E,QLD,,,,Issued,20,44,5,143,8,45,20.734722222222224,143.14583333333331
1983,Richmond,4BRZ,104.5,Retransmission,V,30,OD,100.0,1132585,1563154,150174,Council Site Concrete Water Tower  Goldring St RICHMOND,0,0,0,20 44 5S,143 8 45E,QLD,,,,Issued,20,44,5,143,8,45,20.734722222222224,143.14583333333331
1984,Richmond,4SBSFM,106.1,Retransmission,V,30,OD,100.0,1132683,1567119,150174,Council Site Concrete Water Tower  Goldring St RICHMOND,0,0,0,20 44 5S,143 8 45E,QLD,,,,Issued,20,44,5,143,8,45,20.734722222222224,143.14583333333331
1985,Richmond,4ABCRN,107.7,National,M,69,OD,50.0,10002758,1198778,20047,Telstra Radio Terminal Lot 1 Flinders Hwy RICHMOND,0,0,0,20 44 60S,143 9 27E,QLD,,,,Issued,20,44,60,143,9,27,20.75,143.1575
1986,Richmond (NSW),2UUS,99.1,Commercial,M,15,OD,100.0,10009797,1155900,153007,Broadcast Monopole  Aust Radio Network Site 754-768 Hawkesbury Rd HAWKESBURY HEIGHTS,0,0,0,33 40 3S,150 38 23E,NSW,4104.0,WESTERN SUBURBS SYDNEY RA1,,Issued,33,40,3,150,38,23,33.6675,150.63972222222222
1987,Richmond/Tweed,2NNR,94.5,National,M,69,DA,100000.0,3155601,1150259,8533,Broadcast Australia Tower 30 km N of Lismore MT NARDI,0,0,0,28 32 44S,153 17 15E,NSW,,,,Issued,28,32,44,153,17,15,28.545555555555556,153.2875
1988,Richmond/Tweed,2ABCFM,95.3,National,M,69,DA,100000.0,2210001,1150260,8533,Broadcast Australia Tower 30 km N of Lismore MT NARDI,0,0,0,28 32 44S,153 17 15E,NSW,,,,Issued,28,32,44,153,17,15,28.545555555555556,153.2875
1989,Richmond/Tweed,2JJJ,96.1,National,M,69,DA,100000.0,7361601,1150263,8533,Broadcast Australia Tower 30 km N of Lismore MT NARDI,0,0,0,28 32 44S,153 17 15E,NSW,,,,Issued,28,32,44,153,17,15,28.545555555555556,153.2875
1990,Richmond/Tweed,2ABCRN,96.9,National,M,69,DA,100000.0,6298001,1150266,8533,Broadcast Australia Tower 30 km N of Lismore MT NARDI,0,0,0,28 32 44S,153 17 15E,NSW,,,,Issued,28,32,44,153,17,15,28.545555555555556,153.2875
1991,Richmond/Tweed,2PNN,98.5,National,M,69,DA,100000.0,10011708,1189262,8533,Broadcast Australia Tower 30 km N of Lismore MT NARDI,0,0,0,28 32 44S,153 17 15E,NSW,,,,Issued,28,32,44,153,17,15,28.545555555555556,153.2875
1992,Robinvale,3HOT,90.7,Community,M,30,OD,60.0,10002420,1151606,41335,Broadcast Site Moore St ROBINVALE,0,0,0,34 35 25S,142 46 12E,VIC,10093.0,MILDURA RA3,,Issued,34,35,25,142,46,12,34.59027777777778,142.77
1993,Rockhampton,,92.7,HPON,M,30,OD,20.0,10007944,1155301,17433,Nixons Site MT ARCHER,0,0,0,23 20 15S,150 34 37E,QLD,,,,Issued,23,20,15,150,34,37,23.3375,150.57694444444445
1994,Rockhampton,4YOU,98.5,Community,M,20,OD,1000.0,10007942,10656302,100043,New 4YOU Site MT ARCHER,0,0,0,23 20 19S,150 34 42E,QLD,1295.0,ROCKHAMPTON RA2,,Issued,23,20,19,150,34,42,23.33861111111111,150.57833333333332
1995,Rockhampton,,99.9,HPON,M,30,OD,1000.0,6408001,1154765,17430,Capricorn Comms Site MT ARCHER,0,0,0,23 20 14S,150 34 37E,QLD,,,,Issued,23,20,14,150,34,37,23.33722222222222,150.57694444444445
1996,Rockhampton,4US,100.7,Community,M,30,OD,1000.0,6411001,1170100,17437,Bcast / Comms Tower  Southern Cross Austereo Site Pilbeam Drv MOUNT ARCHER,0,0,0,23 20 20S,150 34 41E,QLD,1150184.0,ROCKHAMPTON RA2,,Issued,23,20,20,150,34,41,23.33888888888889,150.57805555555555
1997,Rockhampton,4RGK,101.5,Commercial,M,30,OD,10000.0,6409001,1170273,17437,Bcast / Comms Tower  Southern Cross Austereo Site Pilbeam Drv MOUNT ARCHER,0,0,0,23 20 20S,150 34 41E,QLD,1150183.0,ROCKHAMPTON RA1,,Issued,23,20,20,150,34,41,23.33888888888889,150.57805555555555
1998,Rockhampton,4ABCRN,103.1,National,M,100,OD,80000.0,2012001,1150318,17442,Broadcast Australia Site 1046 Mt Hopeful Rd MOUNT HOPEFUL,0,0,0,23 43 47S,150 32 10E,QLD,,,,Issued,23,43,47,150,32,10,23.72972222222222,150.5361111111111
1999,Rockhampton,4JJJ,104.7,National,M,100,OD,80000.0,7419001,1150324,17442,Broadcast Australia Site 1046 Mt Hopeful Rd MOUNT HOPEFUL,0,0,0,23 43 47S,150 32 10E,QLD,,,,Issued,23,43,47,150,32,10,23.72972222222222,150.5361111111111
2000,Rockhampton,4PNN,105.5,National,M,100,OD,80000.0,10013404,1189259,17442,Broadcast Australia Site 1046 Mt Hopeful Rd MOUNT HOPEFUL,0,0,0,23 43 47S,150 32 10E,QLD,,,,Issued,23,43,47,150,32,10,23.72972222222222,150.5361111111111
2001,Rockhampton,4ABCFM,106.3,National,M,100,OD,80000.0,3018001,1150328,17442,Broadcast Australia Site 1046 Mt Hopeful Rd MOUNT HOPEFUL,0,0,0,23 43 47S,150 32 10E,QLD,,,,Issued,23,43,47,150,32,10,23.72972222222222,150.5361111111111
2002,Rockhampton,4ROK,107.9,Commercial,M,30,OD,10000.0,6405001,1170354,17437,Bcast / Comms Tower  Southern Cross Austereo Site Pilbeam Drv MOUNT ARCHER,0,0,0,23 20 20S,150 34 41E,QLD,1150045.0,ROCKHAMPTON RA1,,Issued,23,20,20,150,34,41,23.33888888888889,150.57805555555555
2003,Rockingham,6IX,105.7,Commercial,V,90,DA,500.0,10010930,1960432,151206,Lift Well Roof CBH Grain Terminal  Rockingham Beach Rd EAST ROCKINGHAM,0,0,0,32 15 32S,115 45 6E,WA,4198.0,PERTH RA1,,Issued,32,15,32,115,45,6,32.25888888888889,115.75166666666667
2004,Roebourne,6RED,94.5,Commercial,M,20,DA,500.0,10004981,10265851,151680,Broadcast Australia Site off Fisher Drive MOUNT WELCOME,0,0,0,20 46 19S,117 8 31E,WA,10009.0,KARRATHA RA1,,Issued,20,46,19,117,8,31,20.771944444444443,117.14194444444445
2005,Roebourne,6KA,95.3,Commercial,M,20,DA,500.0,1138069,10278570,151680,Broadcast Australia Site off Fisher Drive MOUNT WELCOME,0,0,0,20 46 19S,117 8 31E,WA,10337.0,KARRATHA RA1,,Issued,20,46,19,117,8,31,20.771944444444443,117.14194444444445
2006,Roebourne,,97.7,HPON,M,15,OD,50.0,10005150,1171015,10009035,52 Sholl Street Roebourne,0,0,0,20 46 29S,117 8 41E,WA,,,,Issued,20,46,29,117,8,41,20.77472222222222,117.14472222222223
2007,Roebourne,6ABCRN,107.5,National,M,19,OD,1300.0,10000604,1198542,151680,Broadcast Australia Site off Fisher Drive MOUNT WELCOME,0,0,0,20 46 19S,117 8 31E,WA,,,,Issued,20,46,19,117,8,31,20.771944444444443,117.14194444444445
2008,Rolleston Mine,4JJJ,98.5,Retransmission,V,26,OD,1000.0,1137935,1991546,404976,Telstra Radio Terminal Mine Site via ROLLESTON,0,0,0,24 26 28S,148 25 0E,QLD,,,,Issued,24,26,28,148,25,0,24.441111111111113,148.41666666666666
2009,Rolleston Mine,4HI,100.1,Retransmission,V,26,OD,1000.0,1133122,1910394,404976,Telstra Radio Terminal Mine Site via ROLLESTON,0,0,0,24 26 28S,148 25 0E,QLD,,,,Issued,24,26,28,148,25,0,24.441111111111113,148.41666666666666
2010,Rolleston Mine,4HIT,101.7,Retransmission,V,26,OD,1000.0,12000723,10895285,404976,Telstra Radio Terminal Mine Site via ROLLESTON,0,0,0,24 26 28S,148 25 0E,QLD,,,,Issued,24,26,28,148,25,0,24.441111111111113,148.41666666666666
2011,Rolleston Mine,4ABCCT,103.3,Retransmission,V,26,OD,1000.0,12000724,10895326,404976,Telstra Radio Terminal Mine Site via ROLLESTON,0,0,0,24 26 28S,148 25 0E,QLD,,,,Issued,24,26,28,148,25,0,24.441111111111113,148.41666666666666
2012,Roma,,94.3,HPON,M,55,OD,100.0,10004225,1152296,15080,4ZR Radio Site Timbury Hills off Warrego Hwy 6 km E of ROMA,0,0,0,26 34 28S,148 50 53E,QLD,,,,Issued,26,34,28,148,50,53,26.574444444444445,148.84805555555556
2013,Roma,4ROM,95.1,Commercial,M,55,OD,1000.0,10005769,1151597,15080,4ZR Radio Site Timbury Hills off Warrego Hwy 6 km E of ROMA,0,0,0,26 34 28S,148 50 53E,QLD,10229.0,ROMA RA1,,Issued,26,34,28,148,50,53,26.574444444444445,148.84805555555556
2014,Roma,,95.9,HPON,M,30,OD,100.0,10004226,1170741,153008,Water tower 68 Bowen Street ROMA,0,0,0,26 34 21S,148 46 44E,QLD,,,,Issued,26,34,21,148,46,44,26.572499999999998,148.7788888888889
2015,Roma,4ABCFM,97.7,National,M,58,OD,1000.0,10010451,1156906,15082,Telstra Radio Terminal Timbury Hills off Warrego Hwy 6 km E of ROMA,0,0,0,26 34 21S,148 51 0E,QLD,,,,Issued,26,34,21,148,51,0,26.572499999999998,148.85
2016,Roma,4ABCRR,105.7,National,M,58,OD,1000.0,10003888,1153128,15082,Telstra Radio Terminal Timbury Hills off Warrego Hwy 6 km E of ROMA,0,0,0,26 34 21S,148 51 0E,QLD,,,,Issued,26,34,21,148,51,0,26.572499999999998,148.85
2017,Roma,4ABCRN,107.3,National,M,58,OD,1000.0,10003887,1198749,15082,Telstra Radio Terminal Timbury Hills off Warrego Hwy 6 km E of ROMA,0,0,0,26 34 21S,148 51 0E,QLD,,,,Issued,26,34,21,148,51,0,26.572499999999998,148.85
2018,Rosebery,7SBSFM,101.5,Retransmission,V,20,OD,100.0,1134131,1934125,199251,7XS-7AUS Mast Mt Read  Mount Read Rd ROSEBERY,0,0,0,41 50 40S,145 32 29E,TAS,,,,Issued,41,50,40,145,32,29,41.84444444444445,145.5413888888889
2019,Rosebery,7JJJ,102.7,Retransmission,M,20,OD,400.0,1131062,1147347,199251,7XS-7AUS Mast Mt Read  Mount Read Rd ROSEBERY,0,0,0,41 50 40S,145 32 29E,TAS,,,,Issued,41,50,40,145,32,29,41.84444444444445,145.5413888888889
2020,Rosebery,7AUS,105.5,Commercial,V,12,DA,500.0,10011371,10589765,199251,7XS-7AUS Mast Mt Read  Mount Read Rd ROSEBERY,0,0,0,41 50 40S,145 32 29E,TAS,10311.0,QUEENSTOWN RA1,,Issued,41,50,40,145,32,29,41.84444444444445,145.5413888888889
2021,Rosebery,7QN,106.3,National,M,22,OD,400.0,6625005,1198339,34450,Broadcast Australia Site  MT READ,0,0,0,41 50 39S,145 32 32E,TAS,,,,Issued,41,50,39,145,32,32,41.844166666666666,145.54222222222222
2022,Rosebery,7XS,107.1,Commercial,M,20,DA,500.0,4222002,1384872,199251,7XS-7AUS Mast Mt Read  Mount Read Rd ROSEBERY,0,0,0,41 50 40S,145 32 29E,TAS,4222.0,QUEENSTOWN RA1,,Issued,41,50,40,145,32,29,41.84444444444445,145.5413888888889
2023,Rosebery,7ABCRN,107.9,National,M,22,OD,400.0,6586003,1198341,34450,Broadcast Australia Site  MT READ,0,0,0,41 50 39S,145 32 32E,TAS,,,,Issued,41,50,39,145,32,32,41.844166666666666,145.54222222222222
2024,Rosslyn Hill Mine,6SAT,95.1,Retransmission,V,10,OD,30.0,1137568,1970164,141749,Broadcast Site 35 km west of Wiluna ROSSLYN HILL MINE,0,0,0,26 31 27S,119 57 4E,WA,,,,Issued,26,31,27,119,57,4,26.524166666666666,119.95111111111112
2025,Roxby Downs,5SBSFM,92.3,Retransmission,V,30,OD,300.0,1137116,1958269,140968,Council Depot 28 Olympic Way ROXBY DOWNS,0,0,0,30 33 16S,136 53 38E,SA,,,,Issued,30,33,16,136,53,38,30.554444444444446,136.89388888888888
2026,Roxby Downs,5JJJ,93.9,Retransmission,V,30,OD,300.0,1137115,1958268,140968,Council Depot 28 Olympic Way ROXBY DOWNS,0,0,0,30 33 16S,136 53 38E,SA,,,,Issued,30,33,16,136,53,38,30.554444444444446,136.89388888888888
2027,Roxby Downs,,95.5,HPON,M,30,OD,500.0,10000538,1152319,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,0,0,0,30 32 47S,136 53 41E,SA,,,,Issued,30,32,47,136,53,41,30.54638888888889,136.8947222222222
2028,Roxby Downs,5AU,96.3,Commercial,V,10,OD,500.0,10000539,10300688,10007121,5AU Mast  Spencer Gulf Bcers Site 5 Gosse St ROXBY DOWNS,0,0,0,30 33 10S,136 53 40E,SA,4193.0,SPENCER GULF NORTH RA1,,Issued,30,33,10,136,53,40,30.552777777777777,136.89444444444445
2029,Roxby Downs,8SAT,97.9,Commercial,V,41,DA,1300.0,10014413,1151029,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,0,0,0,30 32 47S,136 53 41E,SA,10147.0,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,,Issued,30,32,47,136,53,41,30.54638888888889,136.8947222222222
2030,Roxby Downs,5AUU,100.3,Commercial,M,20,OD,500.0,10011282,1185147,136444,5AUU Mast  Spencer Gulf Bcers Site 5 Gosse St ROXBY DOWNS,0,0,0,30 33 11S,136 53 40E,SA,4195.0,SPENCER GULF NORTH RA1,,Issued,30,33,11,136,53,40,30.553055555555556,136.89444444444445
2031,Roxby Downs,5ABCRN,101.9,National,M,41,DA,1300.0,10000543,1150211,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,0,0,0,30 32 47S,136 53 41E,SA,,,,Issued,30,32,47,136,53,41,30.54638888888889,136.8947222222222
2032,Roxby Downs,5ABCRR,102.7,National,M,41,DA,1300.0,10000544,1150215,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,0,0,0,30 32 47S,136 53 41E,SA,,,,Issued,30,32,47,136,53,41,30.54638888888889,136.8947222222222
2033,Roxby Downs,5ABCFM,103.5,National,M,41,DA,1300.0,10002907,1150216,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,0,0,0,30 32 47S,136 53 41E,SA,,,,Issued,30,32,47,136,53,41,30.54638888888889,136.8947222222222
2034,Roxby Downs,5ROX,105.5,Community,V,20,DA,100.0,10010805,10212667,140968,Council Depot 28 Olympic Way ROXBY DOWNS,0,0,0,30 33 16S,136 53 38E,SA,1150824.0,ROXBY DOWNS RA1,,Issued,30,33,16,136,53,38,30.554444444444446,136.89388888888888
2035,Roy Hill Mine,6ABCGS,96.5,Retransmission,V,25,OD,50.0,12000758,10961370,9015766,Roy Hill Mine RBS Via Marble Bar Road 14.5 km NNE of ROY HILL STATION AIRPORT,0,0,0,22 30 2S,120 0 6E,WA,,,,Issued,22,30,2,120,0,6,22.500555555555554,120.00166666666667
2036,Roy Hill Mine,6ABCRR,98.1,Retransmission,V,25,OD,50.0,1137802,1985459,9015766,Roy Hill Mine RBS Via Marble Bar Road 14.5 km NNE of ROY HILL STATION AIRPORT,0,0,0,22 30 2S,120 0 6E,WA,,,,Issued,22,30,2,120,0,6,22.500555555555554,120.00166666666667
2037,Roy Hill Mine,6JJJ,99.7,Retransmission,V,25,OD,50.0,1137801,1985457,9015766,Roy Hill Mine RBS Via Marble Bar Road 14.5 km NNE of ROY HILL STATION AIRPORT,0,0,0,22 30 2S,120 0 6E,WA,,,,Issued,22,30,2,120,0,6,22.500555555555554,120.00166666666667
2038,Roy Hill Mine,6ACR,101.3,Retransmission,V,25,OD,50.0,1137799,1985066,9015766,Roy Hill Mine RBS Via Marble Bar Road 14.5 km NNE of ROY HILL STATION AIRPORT,0,0,0,22 30 2S,120 0 6E,WA,,,,Issued,22,30,2,120,0,6,22.500555555555554,120.00166666666667
2039,Roy Hill Mine,6FMS,102.9,Retransmission,V,25,OD,50.0,1137800,1985065,9015766,Roy Hill Mine RBS Via Marble Bar Road 14.5 km NNE of ROY HILL STATION AIRPORT,0,0,0,22 30 2S,120 0 6E,WA,,,,Issued,22,30,2,120,0,6,22.500555555555554,120.00166666666667
2040,Ryde,2RRR,88.5,Community,M,35,OD,100.0,3057001,1385150,101219,Optus/Hutchison Site Golf Course Twin Rd NORTH RYDE,0,0,0,33 48 0S,151 7 13E,NSW,3057.0,RYDE RA1,,Issued,33,48,0,151,7,13,33.8,151.12027777777777
2041,Sale,,90.3,HPON,M,30,OD,500.0,10011116,1170829,141226,HPON Mast  Church Site 42 McColl Drive LONGFORD,0,0,0,38 10 38S,147 5 41E,VIC,,,,Issued,38,10,38,147,5,41,38.17722222222222,147.09472222222223
2042,Sale,3TFM,99.5,Commercial,M,80,DA,20000.0,10010688,1170642,12042,Commercial Broadcast Site off Traralgon-Balook Rd MT TASSIE,0,0,0,38 23 37S,146 33 33E,VIC,1150756.0,SALE RA1,,Expired,38,23,37,146,33,33,38.39361111111111,146.55916666666667
2043,Sale,3TFM,99.5,Commercial,M,65,DA,20000.0,10010688,10139574,12042,Commercial Broadcast Site off Traralgon-Balook Rd MT TASSIE,0,0,0,38 23 37S,146 33 33E,VIC,1150756.0,SALE RA1,,Issued,38,23,37,146,33,33,38.39361111111111,146.55916666666667
2044,Salisbury,5PBA,89.7,Community,M,25,OD,500.0,10010212,1385201,22833,Broadcast Site East Para Primary School Caroona Ave PARA HILLS,0,0,0,34 49 4S,138 40 1E,SA,1515.0,SALISBURY RA1,,Issued,34,49,4,138,40,1,34.81777777777778,138.66694444444443
2045,Sally Malay Mine,6FMS,105.3,Retransmission,V,10,OD,30.0,10014383,1159349,32344,Telstra/Broadcast Site Fletchers via HALLS CREEK,0,0,0,17 20 54S,128 3 57E,WA,,,,Issued,17,20,54,128,3,57,17.348333333333333,128.06583333333336
2046,Sally Malay Mine,6ABCRN,107.7,Retransmission,V,10,OD,30.0,10014384,1159348,32344,Telstra/Broadcast Site Fletchers via HALLS CREEK,0,0,0,17 20 54S,128 3 57E,WA,,,,Issued,17,20,54,128,3,57,17.348333333333333,128.06583333333336
2047,Salmon Gums,6ABCRN,100.7,National,M,81,OD,1000.0,10000876,1150251,30113,Broadcast/Communal Site Red Lake 15 km S of SALMON GUMS,0,0,0,33 7 12S,121 37 31E,WA,,,,Issued,33,7,12,121,37,31,33.12,121.62527777777777
2048,Sanctuary Point,2BAB,92.7,Community,M,25,OD,100.0,10013000,1171727,9080,Broadcast Planning Site Water Reservoir VINCENTIA,0,0,0,35 5 5S,150 40 43E,NSW,1150818.0,SANCTUARY POINT RA1,,Issued,35,5,5,150,40,43,35.084722222222226,150.6786111111111
2049,Sandstone,6FMS,104.7,Retransmission,M,15,OD,40.0,10001012,1158096,31575,Broadcast Site Irvine Street SANDSTONE,0,0,0,27 59 25S,119 17 53E,WA,,,,Issued,27,59,25,119,17,53,27.990277777777777,119.29805555555555
2050,Sandstone,6ABCRR,106.3,Retransmission,V,15,OD,40.0,1359029,1153850,31575,Broadcast Site Irvine Street SANDSTONE,0,0,0,27 59 25S,119 17 53E,WA,,,,Issued,27,59,25,119,17,53,27.990277777777777,119.29805555555555
2051,Santa Teresa,8KIN,103.7,Community,V,20,OD,40.0,10003104,1385281,151564,Cmty Radio Site Lot 220 Keringke Cres SANTA TERESA,0,0,0,24 7 55S,134 22 31E,NT,10181.0,CENTRAL ZONE RA2,,Issued,24,7,55,134,22,31,24.131944444444446,134.3752777777778
2052,Santa Teresa,8ACR,106.1,Community,V,10,OD,40.0,10003030,1171416,151564,Cmty Radio Site Lot 220 Keringke Cres SANTA TERESA,0,0,0,24 7 55S,134 22 31E,NT,10136.0,SANTA TERESA RA1,,Issued,24,7,55,134,22,31,24.131944444444446,134.3752777777778
2053,Sapphire,4SBSFM,103.5,Retransmission,V,30,OD,1000.0,1132642,1564120,153405,Broadcast Site Freedom Rd SAPPHIRE,0,0,0,23 27 33S,147 43 11E,QLD,,,,Issued,23,27,33,147,43,11,23.459166666666665,147.71972222222223
2054,Saraji,,92.1,HPON,V,30,OD,50.0,10007989,1171023,9012368,SR Admin  SARAJI MINE,0,0,0,22 25 11S,148 16 50E,QLD,,,,Issued,22,25,11,148,16,50,22.419722222222223,148.28055555555557
2055,Saraji North,4RFM,93.7,Retransmission,V,52,OD,200.0,12000526,10542539,9012367,SR North  SARAJI MINE,0,0,0,22 20 51S,148 16 36E,QLD,,,,Issued,22,20,51,148,16,36,22.3475,148.27666666666667
2056,Saraji North,4QAA,95.3,Retransmission,V,52,OD,200.0,12000527,10542957,9012367,SR North  SARAJI MINE,0,0,0,22 20 51S,148 16 36E,QLD,,,,Issued,22,20,51,148,16,36,22.3475,148.27666666666667
2057,Saraji North,4HIT,98.5,Retransmission,V,52,OD,200.0,12000528,10542958,9012367,SR North  SARAJI MINE,0,0,0,22 20 51S,148 16 36E,QLD,,,,Issued,22,20,51,148,16,36,22.3475,148.27666666666667
2058,Saraji North,4JJJ,100.1,Retransmission,V,52,OD,200.0,12000529,10542959,9012367,SR North  SARAJI MINE,0,0,0,22 20 51S,148 16 36E,QLD,,,,Issued,22,20,51,148,16,36,22.3475,148.27666666666667
2059,Saraji South,4RFM,94.5,s212 Retransmission,V,52,OD,200.0,12000530,10543612,9012369,SR South  SARAJI MINE,0,0,0,22 28 3S,148 19 45E,QLD,,,,Issued,22,28,3,148,19,45,22.467499999999998,148.32916666666665
2060,Saraji South,4QAA,102.1,Retransmission,V,52,OD,200.0,12000531,10543652,9012369,SR South  SARAJI MINE,0,0,0,22 28 3S,148 19 45E,QLD,,,,Issued,22,28,3,148,19,45,22.467499999999998,148.32916666666665
2061,Saraji South,4HIT,104.1,Retransmission,V,52,OD,200.0,12000532,10543654,9012369,SR South  SARAJI MINE,0,0,0,22 28 3S,148 19 45E,QLD,,,,Issued,22,28,3,148,19,45,22.467499999999998,148.32916666666665
2062,Saraji South,4JJJ,107.3,Retransmission,V,52,OD,200.0,12000533,10543656,9012369,SR South  SARAJI MINE,0,0,0,22 28 3S,148 19 45E,QLD,,,,Issued,22,28,3,148,19,45,22.467499999999998,148.32916666666665
2063,Sarina,,93.5,HPON,V,10,OD,20.0,10008146,1170820,480313,Doug Waterson Site Sarina Beach Road SARINA,0,0,0,21 23 39S,149 14 16E,QLD,,,,Issued,21,23,39,149,14,16,21.394166666666667,149.23777777777775
2064,Savage River/Waratah,7QN,104.1,National,M,9,DA,320.0,3198003,1150185,34258,Broadcast/Comm Site MT CLEVELAND,0,0,0,41 26 60S,145 22 40E,TAS,,,,Issued,41,26,60,145,22,40,41.449999999999996,145.3777777777778
2065,Scottsdale,7SD,95.7,Commercial,M,15,OD,5000.0,12000115,1384938,33822,Mt Victoria Repeater Association Site  MT HORROR,0,0,0,41 4 0S,147 44 4E,TAS,4223.0,SCOTTSDALE RA1,,Issued,41,4,0,147,44,4,41.06666666666667,147.73444444444442
2066,Scottsdale,7RGS,99.7,Commercial,M,15,DA,5000.0,10010803,1170766,33822,Mt Victoria Repeater Association Site  MT HORROR,0,0,0,41 4 0S,147 44 4E,TAS,1150791.0,SCOTTSDALE RA1,,Issued,41,4,0,147,44,4,41.06666666666667,147.73444444444442
2067,Seymour,,99.3,HPON,V,10,DA,10.0,10007599,1155265,10009699,Council Monopole Council Site Seymour Hill  25 One Tree Hill Lane SEYMOUR,0,0,0,37 0 53S,145 6 41E,VIC,,,,Issued,37,0,53,145,6,41,37.014722222222225,145.11138888888888
2068,Seymour,3SEY,103.9,Community,V,15,DA,500.0,1137758,10480859,141868,Cmty Radio Studio Site Exhibition Centre  12/22 Lesley Street SEYMOUR,0,0,0,37 1 25S,145 7 48E,VIC,1171304.0,SEYMOUR RA1,,Issued,37,1,25,145,7,48,37.02361111111111,145.13
2069,Shepparton,3SRR,95.3,Commercial,M,80,DA,100000.0,10005713,1154946,150894,Broadcast Site TV Access Rd MT MAJOR,0,0,0,36 21 44S,145 41 51E,VIC,10390.0,SHEPPARTON RA1,,Issued,36,21,44,145,41,51,36.36222222222222,145.6975
2070,Shepparton,3SUN,96.9,Commercial,M,80,DA,100000.0,10003779,1384926,150894,Broadcast Site TV Access Rd MT MAJOR,0,0,0,36 21 44S,145 41 51E,VIC,10389.0,SHEPPARTON RA1,,Issued,36,21,44,145,41,51,36.36222222222222,145.6975
2071,Shepparton,3ONE,98.5,Community,M,30,DA,10000.0,10003785,1385226,199273,Cmty Site TV Access Rd MT MAJOR,0,0,0,36 21 44S,145 41 54E,VIC,10392.0,SHEPPARTON RA2,,Issued,36,21,44,145,41,54,36.36222222222222,145.69833333333332
2072,Shepparton,3SPH,100.1,Community,M,30,DA,10000.0,10005711,1170124,199273,Cmty Site TV Access Rd MT MAJOR,0,0,0,36 21 44S,145 41 54E,VIC,10388.0,SHEPPARTON RA2,,Issued,36,21,44,145,41,54,36.36222222222222,145.69833333333332
2073,Shoalhaven Heads,2UUU,92.3,Community,M,20,OD,200.0,10008349,1170122,201687,Monopole  Council Site Moeyan Hill  off 370 Agars Lane BERRY,0,0,0,34 48 1S,150 43 10E,NSW,2273.0,NOWRA RA2,,Issued,34,48,1,150,43,10,34.80027777777777,150.71944444444443
2074,Silvergrass Mine,6FMS,88.7,Retransmission,V,45,DA,50.0,12000062,10100207,9022869,Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE,0,0,0,22 19 20S,117 18 25E,WA,,,,Issued,22,19,20,117,18,25,22.322222222222223,117.30694444444444
2075,Silvergrass Mine,6SAT,90.3,Retransmission,V,45,DA,50.0,12000059,10100224,9022869,Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE,0,0,0,22 19 20S,117 18 25E,WA,,,,Issued,22,19,20,117,18,25,22.322222222222223,117.30694444444444
2076,Silvergrass Mine,6JJJ,91.9,Retransmission,V,45,DA,50.0,12000060,10100231,9022869,Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE,0,0,0,22 19 20S,117 18 25E,WA,,,,Issued,22,19,20,117,18,25,22.322222222222223,117.30694444444444
2077,Silvergrass Mine,6ABCRN,93.5,Retransmission,V,45,DA,50.0,12000063,10100205,9022869,Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE,0,0,0,22 19 20S,117 18 25E,WA,,,,Issued,22,19,20,117,18,25,22.322222222222223,117.30694444444444
2078,Silvergrass Mine,6ABCRR,95.1,Retransmission,V,45,DA,50.0,12000061,10100232,9022869,Radio Base Station No 2 Tower nearby Open Cut Mine SILVERGRASS MINE,0,0,0,22 19 20S,117 18 25E,WA,,,,Issued,22,19,20,117,18,25,22.322222222222223,117.30694444444444
2079,Smithton,7BU,94.5,Commercial,V,13,DA,100.0,10013265,1159613,152971,Burnie Bcing Site 31-33 Massey St SMITHTON,0,0,0,40 50 35S,145 7 50E,TAS,4219.0,BURNIE RA1,,Issued,40,50,35,145,7,50,40.84305555555556,145.13055555555556
2080,Smithton,7SEA,95.3,Commercial,V,14,DA,100.0,12000275,10584053,152971,Burnie Bcing Site 31-33 Massey St SMITHTON,0,0,0,40 50 35S,145 7 50E,TAS,1150793.0,BURNIE RA1,,Issued,40,50,35,145,7,50,40.84305555555556,145.13055555555556
2081,Sofala,2BS,90.1,Commercial,M,30,DA,250.0,10013957,1159418,35898,Council Site Monkey Hill SOFALA,0,0,0,33 1 56S,149 34 58E,NSW,10248.0,BATHURST RA1,,Issued,33,1,56,149,34,58,33.032222222222224,149.58277777777778
