Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP
-36.8511111111111,149.216388888889,104.5,492.0
-28.7611111111111,152.637777777778,91.3,82.0
-28.7611111111111,152.637777777778,92.1,82.0
-27.9677777777778,152.663055555556,100.1,1640.0
-36.325,140.779722222222,106.1,2624.0
-16.0536111111111,136.306388888889,102.9,82.0
-16.0536111111111,136.306388888889,106.1,82.0
-16.0536111111111,136.306388888889,107.7,82.0
-25.2169444444444,148.801388888889,91.7,164.0
-25.2169444444444,148.801388888889,94.9,164.0
-22.9127777777778,139.904722222222,101.3,49.2
-22.9127777777778,139.904722222222,104.5,49.2
-22.9069444444444,139.910833333333,106.1,82.0
-22.9069444444444,139.910833333333,107.7,82.0
-30.0858333333333,145.948611111111,94.5,16.4
-30.0891666666667,145.938333333333,96.1,16.4
-30.0827777777778,145.946111111111,99.3,49.2
-30.1988888888889,146.24,101.1,32800.0
-30.1988888888889,146.24,102.5,4920.0
-30.1983333333333,146.239722222222,104.9,4920.0
-30.1988888888889,146.24,106.5,16400.0
-30.1983333333333,146.239722222222,107.3,1640.0
-19.9947222222222,148.105277777778,98.3,3280.0
-19.9947222222222,148.105277777778,107.9,3280.0
-20.0063888888889,148.238611111111,92.7,164.0
-20.0047222222222,148.235833333333,93.5,164.0
-20.0063888888889,148.238611111111,95.1,164.0
-20.0063888888889,148.238611111111,96.7,164.0
-34.4644444444444,150.428333333333,102.9,3280.0
-34.4644444444444,150.428333333333,107.1,524.8
-35.4552777777778,149.771388888889,88.9,3280.0
-35.4552777777778,149.771388888889,100.3,328.0
-34.4413888888889,119.372222222222,103.5,32.8
-34.4413888888889,119.372222222222,105.1,41.0
-29.9633333333333,146.865277777778,89.7,164.0
-29.9622222222222,146.856388888889,96.1,16.4
-33.9369444444444,116.1575,97.3,65.6
-34.055,116.176944444444,100.5,8200.0
-36.7158333333333,146.972777777778,88.1,82.0
-36.7158333333333,146.972777777778,88.9,82.0
-36.7158333333333,146.972777777778,89.7,82.0
-36.7161111111111,146.973333333333,92.1,82.0
-36.7158333333333,146.972777777778,92.9,82.0
-27.4644444444444,152.9475,93.3,157440.0
-27.4630555555556,152.947222222222,96.5,19680.0
-27.4630555555556,152.948055555556,97.3,19680.0
-27.4644444444444,152.9475,97.3,19680.0
-27.4630555555556,152.947222222222,98.1,19680.0
-27.4630555555556,152.947222222222,98.9,19680.0
-27.4630555555556,152.947222222222,102.1,19680.0
-27.4630555555556,152.947222222222,103.7,19680.0
-27.4663888888889,152.943333333333,104.5,19680.0
-27.4630555555556,152.948055555556,104.5,19680.0
-27.4630555555556,152.948055555556,105.3,19680.0
-27.4663888888889,152.943333333333,105.3,19680.0
-27.4663888888889,152.943333333333,105.3,19680.0
-27.4630555555556,152.948055555556,105.3,19680.0
-27.4644444444444,152.9475,106.1,157440.0
-27.4644444444444,152.9475,106.9,19680.0
-27.4644444444444,152.9475,107.7,157440.0
-22.4066666666667,117.346111111111,101.3,328.0
-22.4066666666667,117.346111111111,102.9,328.0
-22.4066666666667,117.346111111111,104.5,328.0
-22.4066666666667,117.346111111111,106.1,328.0
-22.4066666666667,117.346111111111,107.7,328.0
-22.5933333333333,117.231388888889,100.5,246.0
-22.5933333333333,117.231388888889,102.1,246.0
-22.5933333333333,117.231388888889,103.7,246.0
-22.5933333333333,117.231388888889,105.3,246.0
-22.5933333333333,117.231388888889,106.9,246.0
-31.9397222222222,141.443333333333,94.9,6560.0
-31.9397222222222,141.443333333333,96.5,6560.0
-31.9513888888889,141.440555555556,100.5,6560.0
-31.9513888888889,141.440555555556,102.1,6560.0
-31.9513888888889,141.440555555556,102.9,6560.0
-31.9513888888889,141.440555555556,103.7,6560.0
-31.9513888888889,141.440555555556,104.5,6560.0
-31.9555555555556,141.450277777778,107.7,820.0
-17.9688888888889,122.218333333333,91.7,164.0
-17.9675,122.22,94.9,164.0
-17.9641666666667,122.221388888889,99.7,3280.0
-17.9641666666667,122.221388888889,101.3,3280.0
-17.9641666666667,122.221388888889,102.9,3280.0
-17.9636111111111,122.237222222222,104.5,410.0
-17.8886111111111,122.263333333333,106.9,3280.0
-17.8886111111111,122.263333333333,107.7,2624.0
-32.6711111111111,151.098055555556,89.3,65.6
-32.6711111111111,151.098055555556,90.1,65.6
-32.6711111111111,151.098055555556,90.9,65.6
-13.6652777777778,134.331388888889,104.5,82.0
-13.6652777777778,134.331388888889,106.1,16.4
-33.3969444444444,115.915277777778,93.3,164000.0
-33.3969444444444,115.915277777778,94.1,164000.0
-33.3397222222222,115.753611111111,95.7,3280.0
-33.3969444444444,115.915277777778,95.7,90200.0
-24.8430555555556,152.426944444444,93.1,4920.0
-24.845,152.426111111111,93.9,4920.0
-24.845,152.426111111111,94.7,4920.0
-24.845,152.426111111111,95.5,4920.0
-24.845,152.426111111111,97.1,32.8
-35.7555555555556,144.7075,93.9,4920.0
-17.7402777777778,139.546111111111,96.3,16.4
-17.7402777777778,139.546111111111,97.9,16.4
-17.7402777777778,139.546111111111,101.1,49.2
-41.07,145.951666666667,90.5,1640.0
-41.07,145.951666666667,97.7,1640.0
-41.07,145.951666666667,102.5,1640.0
-41.0513888888889,145.906944444444,95.3,164.0
-41.0513888888889,145.906944444444,107.3,164.0
-40.9622222222222,145.723055555556,100.9,32800.0
-40.9622222222222,145.723055555556,101.7,32800.0
-33.8486111111111,149.451666666667,88.1,3280.0
-21.6122222222222,148.1825,95.5,82.0
-21.6122222222222,148.1825,97.9,82.0
-21.6122222222222,148.1825,105.9,82.0
-21.6194444444444,148.1275,92.1,32.8
-33.8813888888889,151.104444444444,88.1,164.0
-21.2894444444444,147.865277777778,89.3,123.0
-21.2894444444444,147.865277777778,90.9,123.0
-28.6613888888889,153.560833333333,99.9,4920.0
-27.0544444444444,152.786111111111,101.5,4920.0
-33.4558333333333,148.986388888889,88.9,16.4
-33.4558333333333,148.986388888889,89.7,16.4
-33.4558333333333,148.986388888889,90.5,16.4
-33.4558333333333,148.986388888889,92.9,16.4
-17.2641666666667,145.853611111111,101.1,164000.0
-17.2641666666667,145.853611111111,105.1,164000.0
-17.2641666666667,145.853611111111,105.9,164000.0
-17.2641666666667,145.853611111111,106.7,164000.0
-17.2641666666667,145.853611111111,107.5,164000.0
-16.9047222222222,145.843333333333,89.1,3280.0
-16.9047222222222,145.843333333333,90.5,1640.0
-16.9047222222222,145.843333333333,98.7,16400.0
-16.9044444444444,145.842777777778,99.5,16400.0
-16.9044444444444,145.842777777778,102.7,16400.0
-16.9044444444444,145.842777777778,103.5,16400.0
-16.9047222222222,145.843333333333,104.3,16400.0
-16.7369444444444,145.661666666667,93.9,8200.0
-16.7369444444444,145.661666666667,94.7,16400.0
-16.7369444444444,145.661666666667,95.5,8200.0
-16.7369444444444,145.661666666667,96.3,16400.0
-16.7369444444444,145.661666666667,97.1,16400.0
-17.9902777777778,124.191666666667,102.1,1640.0
-37.8286111111111,145.112222222222,94.1,164.0
-37.8197222222222,145.126666666667,94.1,164.0
-34.1386111111111,150.665277777778,88.3,164.0
-19.9205555555556,138.175833333333,106.1,262.4
-19.9205555555556,138.175833333333,107.7,262.4
-34.1472222222222,150.670833333333,91.3,1640.0
-34.1386111111111,150.664722222222,100.3,328.0
-35.2755555555556,149.097777777778,91.1,32800.0
-35.2755555555556,149.097777777778,91.9,32800.0
-35.2755555555556,149.097777777778,92.7,32800.0
-35.2755555555556,149.097777777778,98.3,32800.0
-35.2755555555556,149.097777777778,101.5,131200.0
-35.2755555555556,149.097777777778,102.3,131200.0
-35.2755555555556,149.097777777778,103.9,131200.0
-35.2755555555556,149.097777777778,104.7,32800.0
-35.2755555555556,149.097777777778,105.5,131200.0
-35.2755555555556,149.097777777778,106.3,32800.0
-37.5938888888889,148.994722222222,106.1,328.0
-37.5938888888889,148.994722222222,107.7,328.0
-21.8347222222222,140.911666666667,99.9,16.4
-27.9972222222222,153.1825,88.9,82.0
-27.9972222222222,153.1825,93.7,82.0
-20.64,117.156944444444,88.5,45.92
-20.64,117.156944444444,90.1,45.92
-23.1183333333333,148.040277777778,107.3,82.0
-35.5975,149.441666666667,88.5,328.0
-18.2483333333333,145.991666666667,91.9,82.0
-18.2483333333333,145.991666666667,94.7,492.0
-21.9263888888889,149.41,89.7,82.0
-21.9263888888889,149.41,92.9,410.0
-21.9263888888889,149.41,94.5,410.0
-24.8836111111111,113.657222222222,96.5,410.0
-24.9113888888889,113.721111111111,99.7,8200.0
-24.8686111111111,113.704722222222,101.3,164.0
-24.9058333333333,113.720555555556,106.1,459.2
-24.9058333333333,113.720555555556,107.7,459.2
-28.8441666666667,153.035833333333,107.9,1640.0
-37.5958333333333,141.392222222222,104.5,82.0
-25.3480555555556,148.887222222222,90.1,164.0
-25.3480555555556,148.887222222222,93.3,164.0
-37.0494444444444,144.196944444444,94.9,1640.0
-37.0544444444444,144.224722222222,106.3,164.0
-22.1544444444444,148.059444444444,95.7,164.0
-32.1525,133.755833333333,102.9,328.0
-32.125,133.672777777778,94.5,492.0
-32.1388888888889,133.789444444444,102.1,410.0
-32.1525,133.755833333333,106.1,4920.0
-32.1388888888889,133.789444444444,107.7,820.0
-31.9844444444444,117.189722222222,98.1,131200.0
-31.9844444444444,117.189722222222,98.9,131200.0
-31.9844444444444,117.189722222222,99.7,131200.0
-33.3430555555556,148.983611111111,91.9,8200.0
-33.3430555555556,148.983611111111,101.9,131200.0
-33.3430555555556,148.983611111111,102.7,131200.0
-33.3430555555556,148.983611111111,104.3,131200.0
-31.3427777777778,149.023333333333,102.3,360800.0
-31.3427777777778,149.023333333333,105.5,360800.0
-31.3427777777778,149.023333333333,106.3,360800.0
-31.3427777777778,149.023333333333,107.1,360800.0
-31.3427777777778,149.023333333333,107.9,360800.0
-18.7305555555556,138.616944444444,100.5,82.0
-18.7305555555556,138.616944444444,101.7,82.0
-18.7305555555556,138.616944444444,104.9,82.0
-30.5013888888889,115.071111111111,97.5,32.8
-30.5013888888889,115.071111111111,99.9,32.8
-30.5013888888889,115.071111111111,101.5,32.8
-32.855,151.281666666667,96.5,3280.0
-23.2919444444444,117.786111111111,92.5,32.8
-23.2919444444444,117.786111111111,100.9,32.8
-23.2919444444444,117.786111111111,105.7,32.8
-13.1658333333333,130.128611111111,96.1,49.2
-26.4044444444444,146.244444444444,101.7,3280.0
-26.4161111111111,146.355555555556,104.1,41.0
-26.4044444444444,146.244444444444,105.7,164.0
-26.4161111111111,146.355555555556,107.3,984.0
-36.4377777777778,148.324444444444,91.7,82.0
-36.4377777777778,148.324444444444,92.5,82.0
-20.0891666666667,146.2525,95.9,2460.0
-20.0766666666667,146.266666666667,96.7,82.0
-20.0894444444444,146.252777777778,97.5,82.0
-20.0894444444444,146.252777777778,99.1,82.0
-33.7986111111111,151.179444444444,99.3,328.0
-25.4227777777778,152.118055555556,102.5,1640.0
-25.4227777777778,152.118055555556,106.7,1640.0
-26.7422222222222,150.625555555556,95.5,295.2
-26.7422222222222,150.625555555556,97.1,295.2
-22.3438888888889,119.681388888889,90.9,492.0
-22.3438888888889,119.681388888889,92.5,492.0
-22.3438888888889,119.681388888889,94.1,492.0
-22.3438888888889,119.681388888889,95.1,492.0
-10.4319444444444,105.670277777778,95.7,164.0
-10.4319444444444,105.670277777778,97.3,164.0
-10.4319444444444,105.670277777778,98.9,164.0
-10.4319444444444,105.670277777778,100.5,164.0
-10.4327777777778,105.683888888889,89.3,32.8
-10.4327777777778,105.683888888889,90.9,32.8
-10.4327777777778,105.683888888889,92.5,32.8
-10.4327777777778,105.683888888889,94.1,32.8
-10.4327777777778,105.683888888889,103.7,32.8
-10.4166666666667,105.676111111111,90.1,32.8
-10.4166666666667,105.676111111111,91.7,32.8
-10.4166666666667,105.676111111111,93.3,32.8
-22.3302777777778,149.486388888889,93.3,410.0
-22.1052777777778,149.527222222222,100.1,672.4
-22.8386111111111,147.6275,101.3,328.0
-22.8386111111111,147.6275,102.1,328.0
-22.8386111111111,147.6275,102.9,328.0
-22.8386111111111,147.6275,103.7,82.0
-22.8561111111111,147.644166666667,104.5,164.0
-22.8561111111111,147.644166666667,106.1,131.2
-22.8561111111111,147.644166666667,107.7,164.0
-22.7222222222222,147.648333333333,91.9,164.0
-22.7061111111111,147.65,92.7,164.0
-22.7222222222222,147.648333333333,93.5,164.0
-22.7222222222222,147.648333333333,94.3,164.0
-33.6586111111111,136.518888888889,97.1,1640.0
-33.6586111111111,136.518888888889,99.5,1640.0
-20.7227777777778,140.539166666667,103.7,82.0
-20.7152777777778,140.500555555556,104.5,82.0
-20.7152777777778,140.500555555556,105.3,41.0
-20.7152777777778,140.500555555556,106.1,82.0
-20.7227777777778,140.539166666667,107.7,82.0
